employee_id,department_id,first_name,last_name,gender,date_of_birth,marital_status,distance_from_home,education_level,education_field,hire_date,job_role,job_level,base_salary,overtime_eligible,stock_option_level,total_working_years,num_companies_worked,business_travel,is_active
1967,DPT-001,Amanda,Rosales,Male,1978-01-01,Married,8,4,Other,2013-01-01,Sales Executive,2,3857,False,2,12,9,Rarely,True
1968,DPT-002,Madeline,Martin,Male,1967-01-01,Divorced,1,4,Life Sciences,2010-01-01,Research Scientist,2,6546,False,1,13,1,Non-Travel,True
1969,DPT-002,John,Atkins,Female,1993-01-01,Single,9,2,Medical,2015-01-01,Research Scientist,2,4553,True,0,10,7,Non-Travel,True
1970,DPT-001,Michael,Khan,Male,1986-01-01,Married,9,3,Medical,2019-01-01,Sales Representative,1,2291,True,3,4,1,Frequently,True
1971,DPT-001,Joshua,Smith,Female,1990-01-01,Single,8,1,Life Sciences,2021-01-01,Sales Representative,1,2403,False,0,3,0,Non-Travel,True
1972,DPT-006,Sharon,Jones,Male,1991-01-01,Single,5,4,Life Sciences,2022-01-01,Marketing Specialist,2,9396,False,0,8,8,Rarely,True
1973,DPT-002,Jessica,Powell,Female,1990-01-01,Married,14,3,Medical,2015-01-01,Lab Technician,1,2781,False,1,8,1,Rarely,True
1974,DPT-004,Daniel,Williams,Male,1980-01-01,Single,2,3,Life Sciences,2014-01-01,Financial Clerk,1,3609,False,0,10,0,Rarely,True
1975,DPT-002,Lisa,Daniels,Female,1988-01-01,Divorced,25,4,Life Sciences,2013-01-01,Lab Technician,1,2053,True,1,10,1,Frequently,False
1976,DPT-007,Robert,Wilson,Male,1986-01-01,Single,10,4,Medical,2013-01-01,Operations Analyst,2,4299,False,0,10,1,Rarely,False
1977,DPT-002,Katie,White,Male,1991-01-01,Single,5,4,Technical Degree,2016-01-01,Lab Technician,1,2774,False,0,12,2,Non-Travel,True
1978,DPT-003,Nicole,Riley,Female,1985-01-01,Single,1,4,Life Sciences,2014-01-01,HR Generalist,2,7979,False,0,10,0,Rarely,True
1979,DPT-007,Alexis,Freeman,Female,1999-01-01,Divorced,11,2,Other,2019-01-01,Operations Analyst,2,3949,False,1,5,0,Non-Travel,True
1980,DPT-006,Jamie,Tran,Male,2000-01-01,Married,1,2,Life Sciences,2022-01-01,Marketing Coord,1,1269,False,1,1,1,Rarely,True
1981,DPT-001,Craig,Wise,Male,1983-01-01,Married,2,4,Medical,2023-01-01,Sales Executive,2,4120,False,3,5,5,Frequently,True
1982,DPT-006,Arthur,Tucker,Male,1995-01-01,Divorced,15,2,Life Sciences,2019-01-01,Marketing Coord,1,2160,False,1,4,1,Rarely,True
1983,DPT-004,Carla,Mendez,Male,1979-01-01,Married,23,3,Medical,2020-01-01,Financial Analyst,2,1949,False,1,17,4,Non-Travel,True
1984,DPT-004,Jacqueline,Silva,Female,1973-01-01,Married,1,3,Life Sciences,2005-01-01,Financial Analyst,2,6442,False,1,19,0,Non-Travel,True
1985,DPT-001,Brandon,James,Male,1973-01-01,Married,3,3,Medical,1991-01-01,VP of Sales,5,17473,False,1,32,1,Frequently,True
1986,DPT-001,Joy,Lee,Female,1976-01-01,Single,9,4,Life Sciences,2021-01-01,Sales Representative,1,2177,False,0,7,4,Rarely,True
1987,DPT-005,Richard,Miller,Male,1991-01-01,Married,7,2,Life Sciences,2013-01-01,Software Engineer,2,4954,False,1,10,1,Rarely,False
1988,DPT-004,Jimmy,Taylor,Female,1999-01-01,Single,3,2,Life Sciences,2021-01-01,Financial Analyst,2,4361,False,0,4,9,Rarely,False
1989,DPT-003,Jeff,Myers,Female,1980-01-01,Married,7,3,Life Sciences,2022-01-01,HR Partner,3,10199,False,1,10,8,Rarely,True
1990,DPT-005,Michelle,Morris,Male,1974-01-01,Married,8,1,Life Sciences,2013-01-01,Software Engineer,2,5315,False,1,10,1,Frequently,True
1991,DPT-006,Brian,Arnold,Male,1995-01-01,Single,9,4,Life Sciences,2016-01-01,Marketing Specialist,2,5337,False,0,7,1,Rarely,True
1992,DPT-001,William,Burnett,Female,1992-01-01,Divorced,5,3,Marketing,2021-01-01,Sales Representative,1,2658,False,1,2,1,Frequently,True
1993,DPT-005,Keith,Hodge,Female,1994-01-01,Married,23,1,Life Sciences,2012-01-01,Senior Engineer,3,7598,False,1,11,1,Rarely,False
1994,DPT-001,Lisa,Turner,Male,1997-01-01,Single,7,3,Other,2016-01-01,Sales Representative,1,3661,False,0,8,0,Rarely,True
1995,DPT-006,Jessica,Moore,Male,1967-01-01,Married,9,3,Medical,2013-01-01,Marketing Manager,4,10968,False,0,30,7,Rarely,True
1996,DPT-005,Luis,Thomas,Male,1971-01-01,Married,8,4,Medical,2015-01-01,Software Engineer,2,4856,False,0,11,2,Rarely,False
1997,DPT-007,Carla,Lloyd,Female,1999-01-01,Divorced,10,4,Marketing,2018-01-01,Operations Analyst,2,4251,True,1,5,1,Rarely,True
1998,DPT-001,Emily,Green,Male,1989-01-01,Divorced,19,2,Medical,2021-01-01,Sales Representative,1,2758,False,1,3,0,Rarely,True
1999,DPT-001,Malik,Peters,Male,1989-01-01,Married,1,5,Life Sciences,2013-01-01,Sales Representative,1,2624,False,1,10,1,Rarely,True
2000,DPT-002,Kevin,King,Female,1971-01-01,Single,2,3,Life Sciences,2021-01-01,Lab Technician,1,3083,False,0,6,7,Rarely,True
2001,DPT-002,Douglas,Stephens,Male,1985-01-01,Married,10,4,Human Resources,2017-01-01,Research Scientist,2,6298,False,0,10,3,Frequently,True
2002,DPT-002,Donna,Long,Female,1974-01-01,Married,20,4,Medical,2008-01-01,Research Scientist,2,6255,False,0,16,1,Rarely,True
2003,DPT-007,Jeffrey,Ramsey,Female,1983-01-01,Single,9,4,Medical,2005-01-01,Senior Analyst,3,14053,False,0,20,9,Frequently,True
2004,DPT-002,Kevin,Sanchez,Female,1999-01-01,Single,2,1,Technical Degree,2017-01-01,Lab Technician,1,3686,True,0,6,1,Frequently,True
2005,DPT-002,Bruce,Murray,Female,1969-01-01,Divorced,1,4,Life Sciences,2018-01-01,Senior Researcher,3,10510,False,1,33,7,Frequently,True
2006,DPT-006,Stacy,Murray,Male,1981-01-01,Married,8,4,Marketing,2014-01-01,Marketing Specialist,2,6574,False,1,10,0,Rarely,True
2007,DPT-003,Nichole,Evans,Female,1968-01-01,Divorced,8,3,Medical,2018-01-01,HR Manager,4,15349,True,3,21,2,Rarely,True
2008,DPT-006,Rhonda,Williams,Male,1988-01-01,Single,12,4,Other,2012-01-01,Marketing Specialist,2,4695,True,0,13,3,Frequently,False
2009,DPT-001,Connie,Hahn,Male,1989-01-01,Married,2,4,Medical,2018-01-01,Sales Representative,1,3056,True,3,6,0,Rarely,True
2010,DPT-004,Ronald,Monroe,Male,1991-01-01,Married,7,3,Life Sciences,2018-01-01,Financial Clerk,1,2845,False,0,5,1,Frequently,True
2011,DPT-001,Tyler,Savage,Male,1987-01-01,Divorced,15,4,Marketing,2008-01-01,Sales Executive,2,5235,False,1,15,1,Non-Travel,True
2012,DPT-001,Teresa,Gentry,Female,1982-01-01,Single,2,4,Other,2015-01-01,Sales Executive,2,6680,True,0,10,2,Non-Travel,True
2013,DPT-007,Shelly,Johnson,Male,1982-01-01,Single,2,4,Life Sciences,2001-01-01,Operations Manager,4,15993,False,0,22,1,Rarely,True
2014,DPT-001,Emily,Hernandez,Male,1972-01-01,Divorced,9,3,Life Sciences,1994-01-01,VP of Sales,5,20059,True,1,31,4,Frequently,True
2015,DPT-004,Kristi,Shelton,Male,1991-01-01,Single,2,4,Marketing,2021-01-01,Financial Analyst,2,10329,True,0,7,7,Rarely,False
2016,DPT-003,Lucas,Welch,Male,1979-01-01,Divorced,24,3,Life Sciences,2022-01-01,HR Assistant,1,3124,True,1,19,3,Frequently,False
2017,DPT-002,Robert,Burnett,Male,1985-01-01,Married,6,4,Life Sciences,2015-01-01,Research Scientist,2,5429,False,1,10,2,Frequently,True
2018,DPT-007,Edward,Mora,Female,1992-01-01,Single,1,5,Life Sciences,2013-01-01,Senior Analyst,3,7789,False,0,10,1,Frequently,False
2019,DPT-001,Nicholas,French,Male,1995-01-01,Divorced,8,2,Medical,2018-01-01,Sales Representative,1,4764,False,1,6,1,Rarely,True
2020,DPT-005,Karen,Munoz,Male,1987-01-01,Married,6,3,Life Sciences,2008-01-01,IT Support,1,3326,False,1,16,0,Rarely,True
2021,DPT-007,Thomas,Wright,Female,1990-01-01,Single,16,3,Marketing,2020-01-01,Operations Analyst,2,5281,False,0,6,5,Rarely,False
2022,DPT-005,Melissa,Berry,Male,1997-01-01,Married,3,4,Medical,2015-01-01,IT Support,1,4522,False,1,8,1,Rarely,True
2023,DPT-007,Kevin,Smith,Female,1977-01-01,Married,2,3,Marketing,1997-01-01,Operations Manager,4,16696,False,0,28,8,Rarely,True
2024,DPT-001,Jasmine,Miller,Male,1989-01-01,Single,1,3,Marketing,2009-01-01,Senior Sales Exec,3,9723,False,0,14,1,Rarely,True
2025,DPT-003,Linda,Baker,Male,1986-01-01,Divorced,8,2,Other,2013-01-01,HR Generalist,2,3878,False,0,19,2,Rarely,True
2026,DPT-002,Robin,Arias,Female,1992-01-01,Married,20,3,Life Sciences,2021-01-01,Research Scientist,2,4773,True,1,4,3,Rarely,False
2027,DPT-005,Anna,French,Female,1983-01-01,Divorced,1,3,Life Sciences,2018-01-01,Software Engineer,2,6717,False,1,12,4,Rarely,True
2028,DPT-007,Tammy,Marks,Female,1972-01-01,Single,11,2,Technical Degree,2018-01-01,Operations Manager,4,12608,False,0,29,3,Rarely,True
2029,DPT-002,Angela,Bradley,Male,1996-01-01,Single,3,4,Medical,2019-01-01,Lab Technician,1,2147,False,0,5,0,Rarely,True
2030,DPT-005,Dennis,Garner,Male,1992-01-01,Divorced,2,4,Life Sciences,2021-01-01,IT Support,1,2723,True,1,3,0,Rarely,True
2031,DPT-001,John,Rivas,Female,1969-01-01,Divorced,19,4,Medical,2018-01-01,Sales Executive,2,5679,True,2,9,9,Rarely,True
2032,DPT-005,James,Olsen,Male,1998-01-01,Single,10,4,Life Sciences,2019-01-01,Software Engineer,2,4735,False,0,5,0,Rarely,True
2033,DPT-004,Deborah,Brock,Female,1995-01-01,Married,1,3,Medical,2020-01-01,Financial Clerk,1,3551,False,1,3,1,Rarely,True
2034,DPT-007,Sandra,Gilbert,Male,1992-01-01,Single,2,4,Other,2018-01-01,Operations Analyst,2,5422,False,0,10,7,Frequently,True
2035,DPT-005,Melanie,Gross,Male,1988-01-01,Married,28,3,Life Sciences,2013-01-01,Software Engineer,2,3272,False,2,10,1,Rarely,True
2036,DPT-002,Christopher,Boone,Male,1982-01-01,Single,6,3,Medical,2005-01-01,Lab Technician,1,4715,True,0,20,2,Rarely,True
2037,DPT-001,Jenny,Gray,Male,1992-01-01,Married,2,4,Life Sciences,2018-01-01,Sales Representative,1,3457,False,1,6,1,Rarely,True
2038,DPT-001,James,Barrett,Male,1996-01-01,Divorced,3,3,Medical,2022-01-01,Sales Representative,1,2493,True,1,1,1,Non-Travel,True
2039,DPT-002,Joseph,Greene,Male,1984-01-01,Divorced,1,3,Medical,2005-01-01,Senior Researcher,3,9420,False,3,19,0,Rarely,True
2040,DPT-002,Emily,Beasley,Male,1994-01-01,Married,1,1,Technical Degree,2013-01-01,Research Scientist,2,4520,False,1,10,1,Non-Travel,True
2041,DPT-007,Carrie,Barber,Male,1995-01-01,Divorced,17,3,Technical Degree,2019-01-01,Operations Asst,1,2316,False,1,6,5,Rarely,False
2042,DPT-005,Morgan,Ortiz,Male,1990-01-01,Divorced,1,3,Medical,2014-01-01,Software Engineer,2,3921,False,1,9,1,Rarely,True
2043,DPT-004,Jacob,Arnold,Female,1992-01-01,Married,29,4,Marketing,2011-01-01,Financial Analyst,2,5487,False,2,13,1,Rarely,True
2044,DPT-001,Kathleen,Waters,Male,1967-01-01,Single,8,4,Life Sciences,2016-01-01,VP of Sales,5,20054,False,0,36,6,Rarely,True
2045,DPT-007,Jennifer,Roberts,Female,1980-01-01,Married,7,3,Life Sciences,2022-01-01,Senior Analyst,3,10209,False,1,10,8,Rarely,True
2046,DPT-005,Angelica,Novak,Female,1987-01-01,Married,7,3,Marketing,2008-01-01,Software Engineer,2,4756,False,1,17,2,Frequently,True
2047,DPT-001,Timothy,Robinson,Male,1969-01-01,Married,19,4,Medical,2014-01-01,Senior Sales Exec,3,10228,False,1,16,2,Rarely,True
2048,DPT-005,Molly,Miller,Male,1980-01-01,Married,2,4,Life Sciences,2016-01-01,Software Engineer,2,5614,False,1,7,1,Frequently,True
2049,DPT-004,Mason,Davis,Male,1970-01-01,Single,2,3,Medical,2014-01-01,Finance Manager,4,17052,False,0,35,4,Rarely,True
2050,DPT-001,Susan,Campos,Male,1981-01-01,Married,1,1,Life Sciences,2003-01-01,Sales Executive,2,5105,False,0,20,1,Rarely,True
2051,DPT-004,Alexis,Black,Male,1998-01-01,Married,4,1,Technical Degree,2016-01-01,Financial Clerk,1,3728,True,1,7,1,Rarely,False
2052,DPT-004,Sharon,Rodriguez,Female,1976-01-01,Married,2,4,Medical,2003-01-01,Finance Manager,4,16400,False,2,26,3,Rarely,True
2053,DPT-001,Suzanne,Hodge,Female,1987-01-01,Divorced,3,2,Life Sciences,2022-01-01,Sales Representative,1,2805,False,1,7,5,Rarely,True
2054,DPT-007,David,Bond,Female,1989-01-01,Single,24,4,Medical,2008-01-01,Operations Analyst,2,4403,True,0,16,0,Rarely,False
2055,DPT-006,Yvonne,Schultz,Female,1981-01-01,Divorced,21,2,Medical,2018-01-01,Marketing Specialist,2,5395,False,1,11,2,Non-Travel,True
2056,DPT-005,Timothy,Collins,Male,1992-01-01,Divorced,6,4,Medical,2016-01-01,Software Engineer,2,5221,False,2,13,4,Rarely,True
2057,DPT-004,John,Rush,Male,2000-01-01,Single,20,1,Life Sciences,2019-01-01,Financial Analyst,2,2200,False,0,5,0,Rarely,True
2058,DPT-003,Cassandra,Peterson,Female,1994-01-01,Married,23,1,Life Sciences,2012-01-01,HR Partner,3,7275,False,1,11,1,Rarely,False
2059,DPT-005,James,Miller,Female,1969-01-01,Married,22,5,Medical,2013-01-01,IT Manager,4,17360,False,1,36,3,Rarely,True
2060,DPT-004,Rose,Padilla,Female,1969-01-01,Single,1,3,Medical,2003-01-01,Finance Manager,4,17165,False,0,29,6,Rarely,True
2061,DPT-001,Andrea,Moore,Female,1992-01-01,Married,12,3,Medical,2014-01-01,Sales Executive,2,5833,True,2,10,0,Rarely,True
2062,DPT-004,Kimberly,Fields,Female,1983-01-01,Married,8,2,Life Sciences,2022-01-01,Financial Analyst,2,6654,True,1,18,2,Rarely,True
2063,DPT-006,Oscar,Wallace,Female,1992-01-01,Single,8,2,Medical,2020-01-01,Marketing Coord,1,2081,False,0,8,9,Rarely,True
2064,DPT-004,Amanda,Matthews,Male,1980-01-01,Divorced,6,4,Other,2022-01-01,Finance Manager,4,16706,True,1,21,4,Rarely,True
2065,DPT-001,Michael,Smith,Female,1986-01-01,Divorced,1,4,Medical,2018-01-01,Senior Sales Exec,3,13335,True,2,15,2,Non-Travel,True
2066,DPT-006,Jose,Collins,Female,1991-01-01,Married,3,4,Medical,2015-01-01,Marketing Specialist,2,6626,False,1,8,1,Rarely,True
2067,DPT-002,William,Johnson,Male,1991-01-01,Married,26,4,Marketing,2020-01-01,Research Scientist,2,4515,False,0,4,0,Non-Travel,True
2068,DPT-002,Tyler,Ward,Female,1992-01-01,Single,24,1,Technical Degree,2018-01-01,Research Scientist,2,5233,False,0,9,2,Frequently,True
2069,DPT-001,Corey,Smith,Female,1992-01-01,Married,29,4,Marketing,2011-01-01,Sales Executive,2,5589,False,2,13,1,Rarely,True
2070,DPT-002,Tina,Garner,Female,1997-01-01,Married,6,3,Other,2018-01-01,Lab Technician,1,2382,False,0,5,1,Rarely,True
2071,DPT-006,Terrance,Sparks,Female,1993-01-01,Single,26,4,Marketing,2017-01-01,Marketing Specialist,2,6899,False,0,9,5,Frequently,False
2072,DPT-004,Mary,Roman,Male,1994-01-01,Married,6,1,Medical,2022-01-01,Financial Clerk,1,2788,False,0,1,1,Rarely,True
2073,DPT-002,Robin,Orr,Male,1989-01-01,Married,5,2,Medical,2008-01-01,Research Scientist,2,3982,False,1,15,1,Rarely,True
2074,DPT-007,Nathan,Chavez,Male,1979-01-01,Single,2,1,Medical,2021-01-01,Senior Analyst,3,10382,True,0,16,5,Frequently,True
2075,DPT-007,Robert,Phillips,Female,1993-01-01,Divorced,8,3,Human Resources,2019-01-01,Operations Asst,1,2119,False,1,6,6,Frequently,False
2076,DPT-007,Anna,Roth,Male,1968-01-01,Divorced,22,3,Technical Degree,2019-01-01,Operations Asst,1,3496,False,1,8,5,Rarely,True
2077,DPT-002,Jeffrey,Ellis,Female,1989-01-01,Divorced,14,3,Technical Degree,2015-01-01,Lab Technician,1,2611,True,2,8,1,Rarely,True
2078,DPT-004,Dustin,Lewis,Female,1993-01-01,Single,2,3,Medical,2012-01-01,Financial Clerk,1,2443,False,0,12,0,Non-Travel,True
2079,DPT-007,Jose,Johnson,Male,2000-01-01,Single,8,1,Medical,2018-01-01,Operations Asst,1,3963,True,0,5,1,Rarely,False
2080,DPT-006,Sarah,Garcia,Male,1972-01-01,Divorced,9,3,Life Sciences,1994-01-01,CMO,5,20043,True,1,31,4,Frequently,True
2081,DPT-001,Beth,Pacheco,Female,1985-01-01,Married,10,2,Life Sciences,2013-01-01,Sales Executive,2,5592,False,1,10,1,Rarely,True
2082,DPT-001,Robert,Gomez,Female,1996-01-01,Single,5,2,Life Sciences,2018-01-01,Sales Representative,1,2468,True,0,6,0,Frequently,True
2083,DPT-004,Elijah,Lozano,Female,1983-01-01,Divorced,26,3,Medical,2003-01-01,Financial Analyst,2,5482,False,1,20,1,Frequently,True
2084,DPT-007,Mark,Nelson,Female,2001-01-01,Married,11,3,Medical,2021-01-01,Operations Asst,1,2245,False,1,2,1,Rarely,True
2085,DPT-004,Noah,Wells,Female,1985-01-01,Married,25,2,Life Sciences,2013-01-01,Senior Analyst,3,11525,False,1,19,3,Rarely,True
2086,DPT-004,Martha,Potts,Female,1989-01-01,Married,3,1,Medical,2019-01-01,Financial Analyst,2,7892,True,0,9,3,Rarely,True
2087,DPT-001,Victor,Hernandez,Male,1968-01-01,Married,18,4,Medical,2015-01-01,Sales Executive,2,6560,True,2,17,3,Frequently,True
2088,DPT-005,Diamond,Murphy,Female,1979-01-01,Married,2,1,Life Sciences,2013-01-01,IT Support,1,1935,False,1,10,1,Rarely,True
2089,DPT-006,Gail,Davila,Male,1995-01-01,Single,9,4,Life Sciences,2016-01-01,Marketing Specialist,2,5125,False,0,7,1,Rarely,True
2090,DPT-002,Jonathan,Greene,Male,1977-01-01,Divorced,9,3,Marketing,2016-01-01,Senior Researcher,3,10544,False,1,28,4,Rarely,False
2091,DPT-006,Lorraine,Gibbs,Male,1995-01-01,Married,1,2,Life Sciences,2016-01-01,Marketing Specialist,2,7055,True,1,7,1,Frequently,True
2092,DPT-007,Tammy,Gibson,Male,2001-01-01,Married,2,1,Technical Degree,2021-01-01,Operations Asst,1,2594,False,1,3,0,Rarely,True
2093,DPT-002,Darlene,Adams,Female,1992-01-01,Single,8,5,Life Sciences,2020-01-01,R&D Manager,4,17020,False,0,9,3,Rarely,True
2094,DPT-004,Tracy,Walker,Female,1995-01-01,Divorced,9,3,Medical,2021-01-01,Financial Clerk,1,2436,False,1,6,5,Rarely,True
2095,DPT-002,Gary,Hodge,Female,1991-01-01,Single,5,2,Life Sciences,2019-01-01,Lab Technician,1,2339,True,0,8,3,Frequently,False
2096,DPT-006,Laura,Pineda,Male,1995-01-01,Single,16,3,Medical,2018-01-01,Marketing Coord,1,2147,False,0,5,1,Non-Travel,True
2097,DPT-005,Gary,Baker,Male,2000-01-01,Married,4,3,Medical,2020-01-01,IT Support,1,2803,False,1,5,2,Rarely,True
2098,DPT-005,Jennifer,Montgomery,Male,1967-01-01,Single,7,3,Life Sciences,2017-01-01,Senior Engineer,3,7122,False,0,37,4,Rarely,True
2099,DPT-006,Tracy,Carpenter,Female,1990-01-01,Divorced,16,3,Life Sciences,2017-01-01,Marketing Specialist,2,5547,True,1,7,1,Non-Travel,True
2100,DPT-002,Sabrina,Morse,Male,1980-01-01,Married,2,3,Medical,2013-01-01,Research Scientist,2,7818,True,1,10,1,Rarely,True
2101,DPT-007,Amber,Fox,Male,1992-01-01,Married,2,3,Human Resources,2021-01-01,Operations Analyst,2,6128,False,0,9,3,Rarely,True
2102,DPT-004,Darlene,Smith,Female,1978-01-01,Single,5,5,Medical,2013-01-01,Financial Analyst,2,5639,True,0,10,1,Rarely,True
2103,DPT-001,Brian,Bender,Male,1991-01-01,Married,19,3,Life Sciences,2019-01-01,Senior Sales Exec,3,9349,False,1,10,3,Rarely,True
2104,DPT-005,Arthur,Wright,Female,1993-01-01,Single,2,3,Medical,2012-01-01,IT Support,1,2663,False,0,12,0,Non-Travel,True
2105,DPT-006,Melanie,Rodriguez,Male,1984-01-01,Single,9,3,Life Sciences,2017-01-01,CMO,5,19717,False,0,21,2,Non-Travel,True
2106,DPT-002,Sierra,Perez,Male,1999-01-01,Married,18,1,Life Sciences,2018-01-01,Lab Technician,1,2790,False,1,6,0,Rarely,True
2107,DPT-007,Elizabeth,Adkins,Female,1999-01-01,Single,2,1,Technical Degree,2017-01-01,Operations Asst,1,3762,True,0,6,1,Frequently,True
2108,DPT-007,Kathy,Duarte,Male,1995-01-01,Single,16,2,Medical,2015-01-01,Operations Analyst,2,5745,False,0,9,0,Rarely,True
2109,DPT-002,Robert,Roberts,Female,1964-01-01,Single,2,3,Life Sciences,2018-01-01,R&D Manager,4,14075,True,0,30,3,Rarely,True
2110,DPT-007,Megan,Lopez,Female,1971-01-01,Married,11,4,Life Sciences,2018-01-01,Operations Analyst,2,3166,False,1,9,8,Rarely,True
2111,DPT-001,Jesse,Mccoy,Male,1984-01-01,Married,21,4,Life Sciences,2018-01-01,Sales Executive,2,6388,True,2,8,3,Rarely,True
2112,DPT-002,Jasmine,Richmond,Male,1988-01-01,Single,5,4,Technical Degree,2007-01-01,Senior Researcher,3,8480,False,0,17,0,Rarely,True
2113,DPT-001,Albert,Jones,Male,1984-01-01,Divorced,2,3,Life Sciences,2005-01-01,Sales Manager,4,12771,False,3,21,7,Frequently,False
2114,DPT-007,William,Bass,Male,1995-01-01,Divorced,1,3,Medical,2022-01-01,Operations Asst,1,2639,False,2,1,1,Frequently,False
2115,DPT-005,Nathaniel,Smith,Female,1976-01-01,Married,2,4,Medical,2003-01-01,IT Manager,4,17911,False,2,26,3,Rarely,True
2116,DPT-001,Christine,Jackson,Male,1996-01-01,Single,2,3,Medical,2019-01-01,Sales Representative,1,2555,False,0,6,2,Frequently,True
2117,DPT-003,Elizabeth,Blake,Male,1965-01-01,Married,15,4,Life Sciences,2021-01-01,HR Manager,4,16354,True,0,23,2,Frequently,True
2118,DPT-005,Christina,Hayes,Female,1969-01-01,Divorced,11,4,Medical,2009-01-01,IT Manager,4,16687,False,1,26,3,Frequently,True
2119,DPT-001,Timothy,Hall,Female,1977-01-01,Divorced,3,3,Technical Degree,2004-01-01,Sales Manager,4,13759,False,1,25,2,Rarely,True
2120,DPT-007,Tony,Jones,Male,1978-01-01,Married,28,3,Technical Degree,2018-01-01,Operations Asst,1,2202,False,1,8,4,Rarely,True
2121,DPT-006,Adam,Brewer,Male,1966-01-01,Married,1,4,Medical,2020-01-01,Marketing Specialist,2,6691,False,0,15,2,Rarely,True
2122,DPT-004,Andrea,Williams,Female,1978-01-01,Married,4,3,Life Sciences,2018-01-01,Senior Analyst,3,9423,False,2,9,4,Rarely,True
2123,DPT-007,Alexander,Burns,Female,1965-01-01,Married,1,3,Medical,2014-01-01,COO,5,19373,True,1,32,3,Rarely,True
2124,DPT-003,Alyssa,Gould,Female,1985-01-01,Single,10,3,Technical Degree,2018-01-01,HR Generalist,2,5817,True,0,6,1,Non-Travel,True
2125,DPT-007,Joshua,Allen,Female,1989-01-01,Single,1,4,Life Sciences,2019-01-01,Operations Asst,1,3192,False,0,10,2,Rarely,True
2126,DPT-005,Tiffany,Jennings,Female,1969-01-01,Married,22,5,Medical,2013-01-01,IT Manager,4,17388,False,1,36,3,Rarely,True
2127,DPT-005,Andre,Johnson,Male,1985-01-01,Married,2,3,Medical,2018-01-01,Software Engineer,2,4886,False,2,7,4,Rarely,False
2128,DPT-001,Lisa,Johnson,Male,1987-01-01,Single,2,4,Medical,2012-01-01,Sales Representative,1,2545,False,0,16,4,Rarely,True
2129,DPT-007,Emily,Ferguson,Male,1995-01-01,Single,24,2,Technical Degree,2013-01-01,Senior Analyst,3,9102,False,0,10,1,Non-Travel,False
2130,DPT-003,Linda,Sullivan,Male,1981-01-01,Divorced,8,3,Life Sciences,1999-01-01,HR Director,5,18727,False,1,24,1,Frequently,True
2131,DPT-001,Renee,Cook,Male,1973-01-01,Married,2,3,Medical,2019-01-01,Sales Manager,4,18144,False,0,30,5,Rarely,True
2132,DPT-001,Daniel,Russell,Female,1987-01-01,Married,1,4,Medical,2020-01-01,Sales Executive,2,4409,False,0,4,0,Non-Travel,True
2133,DPT-005,Cole,Davis,Female,1981-01-01,Married,2,4,Life Sciences,2013-01-01,Software Engineer,2,4225,False,2,10,1,Rarely,True
2134,DPT-004,Eduardo,Morris,Female,1996-01-01,Married,11,3,Medical,2022-01-01,Financial Clerk,1,2474,False,1,5,8,Rarely,True
2135,DPT-005,James,Foster,Male,1987-01-01,Single,2,1,Human Resources,2013-01-01,Software Engineer,2,3773,False,0,10,1,Frequently,True
2136,DPT-007,Alisha,Price,Male,1981-01-01,Single,23,2,Life Sciences,2003-01-01,Operations Analyst,2,4516,False,0,20,1,Non-Travel,True
